Participant,block,Trial_Index_,identifier,face,you,proposer,fairness,OFFER_CUMMULATIVE,KEY_PRESSED,RT,accept,emotion,gender
P8,3,122,4,DST_024_F_ANG.png,200,800,unfair,0,j,2403.63,a,0,0
P8,3,123,50,DST_089_M_ANG.png,500,500,fair,0,a,801.08,a,0,1
P8,3,124,21,DST_174_F_ANG.png,500,500,fair,0,a,996.95,a,0,0
P8,3,125,95,DST_161_F_HPY.png,500,500,fair,0,a,720.06,a,1,0
P8,3,126,15,DST_123_F_ANG.png,500,500,fair,0,a,710.49,a,0,0
P8,3,127,59,DST_098_M_ANG.png,500,500,fair,0,a,684.45,a,0,1
P8,3,128,11,DST_137_F_ANG.png,400,600,unfair,0,a,3551.61,a,0,0
P8,3,129,42,DST_026_M_ANG.png,200,800,unfair,0,j,2718.13,a,0,1
P8,3,130,103,DST_126_F_HPY.png,800,200,hyperfair,0,a,7442.18,a,1,0
P8,3,131,39,DST_031_M_ANG.png,100,900,unfair,0,j,1862.04,a,0,1
P8,3,132,63,DST_081_M_ANG.png,600,400,hyperfair,0,a,1898.97,a,0,1
P8,3,133,84,DST_129_F_HPY.png,400,600,unfair,0,a,3006.59,a,1,0
P8,3,134,101,DST_157_F_HPY.png,700,300,hyperfair,0,a,3973.6,a,1,0
P8,3,135,117,DST_015_M_HPY.png,300,700,unfair,0,j,3043.6,a,1,1
P8,3,136,37,DST_071_M_ANG.png,100,900,unfair,0,j,1786.26,a,0,1
P8,3,137,66,DST_114_M_ANG.png,700,300,hyperfair,0,a,5694.01,a,0,1
P8,3,138,111,DST_097_M_HPY.png,100,900,unfair,0,j,2968.68,a,1,1
P8,3,139,9,DST_129_F_ANG.png,300,700,unfair,0,j,2544.69,a,0,0
P8,3,140,78,DST_145_F_HPY.png,200,800,unfair,0,j,4396.43,a,1,0
P8,3,141,133,DST_030_M_HPY.png,600,400,hyperfair,0,a,3977.19,a,1,1
P8,3,142,30,DST_036_F_ANG.png,700,300,hyperfair,0,j,4840.32,a,0,0
P8,3,143,102,DST_177_F_HPY.png,700,300,hyperfair,0,a,3481.12,a,1,0
P8,3,144,104,DST_182_F_HPY.png,800,200,hyperfair,0,j,1803.24,a,1,0
P1,1,1,89,2,600,400,hyperfair,0,j,4930.17,a,2,2
P1,1,2,54,2,500,500,fair,0,j,2239.88,a,2,2
P1,1,3,69,2,500,500,fair,0,j,895.12,a,2,2
P1,1,4,116,2,900,100,hyperfair,0,a,1887.35,a,2,2
P1,1,5,88,2,600,400,hyperfair,0,j,3162.3,a,2,2
P1,1,6,90,2,600,400,hyperfair,0,j,1732.06,a,2,2
P1,1,7,76,2,500,500,fair,0,j,1043.76,a,2,2
P1,1,8,101,2,800,200,hyperfair,0,a,1309.88,a,2,2
P1,1,9,50,2,500,500,fair,0,j,830.82,a,2,2
P1,1,10,17,2,200,800,unfair,0,j,2114.11,a,2,2
P1,1,11,102,2,800,200,hyperfair,0,a,1953.88,a,2,2
P1,1,12,34,2,400,600,unfair,0,j,3241.27,a,2,2
P1,1,13,32,2,400,600,unfair,0,j,1343.57,a,2,2
P1,1,14,35,2,400,600,unfair,0,j,1173.49,a,2,2
P1,1,15,120,2,900,100,hyperfair,0,a,1464.37,a,2,2
P1,1,16,8,2,100,900,unfair,0,j,1266.86,a,2,2
P1,1,17,66,2,500,500,fair,0,j,997.58,a,2,2
P1,1,18,67,2,500,500,fair,0,j,885.51,a,2,2
P1,1,19,64,2,500,500,fair,0,j,636.61,a,2,2
P1,1,20,18,2,200,800,unfair,0,j,1349.46,a,2,2
P1,1,21,70,2,500,500,fair,0,j,660.66,a,2,2
P1,1,22,117,2,900,100,hyperfair,0,a,974.64,a,2,2
P1,1,23,87,2,600,400,hyperfair,0,j,1708.97,a,2,2
P1,1,24,15,2,200,800,unfair,0,j,1085.64,a,2,2
P1,1,25,44,2,500,500,fair,0,j,965.61,a,2,2
P1,1,26,83,2,600,400,hyperfair,0,j,771.08,a,2,2
P1,1,27,40,2,400,600,unfair,0,j,872.4,a,2,2
P1,1,28,100,2,700,300,hyperfair,0,a,1338.8,a,2,2
P1,1,29,68,2,500,500,fair,0,j,1224.68,a,2,2
P1,1,30,85,2,600,400,hyperfair,0,j,1260.37,a,2,2
P1,1,31,61,2,500,500,fair,0,j,976.88,a,2,2
P1,1,32,57,2,500,500,fair,0,j,1025.24,a,2,2
P1,1,33,55,2,500,500,fair,0,j,783.93,a,2,2
P1,1,34,63,2,500,500,fair,0,j,826.6,a,2,2
P1,1,35,84,2,600,400,hyperfair,0,j,1116.89,a,2,2
P1,1,36,7,2,100,900,unfair,0,j,1299.16,a,2,2
P1,1,37,20,2,200,800,unfair,0,j,788.77,a,2,2
P1,1,38,49,2,500,500,fair,0,j,730.94,a,2,2
P1,1,39,73,2,500,500,fair,0,j,1732.73,a,2,2
P1,1,40,74,2,500,500,fair,0,j,730.4,a,2,2
P1,1,41,33,2,400,600,unfair,0,j,2319.09,a,2,2
P1,1,42,38,2,400,600,unfair,0,j,795.29,a,2,2
P1,1,43,29,2,300,700,unfair,0,j,1152.52,a,2,2
P1,1,44,65,2,500,500,fair,0,j,1078.47,a,2,2
P1,1,45,103,2,800,200,hyperfair,0,a,1040.36,a,2,2
P1,1,46,53,2,500,500,fair,0,j,955.74,a,2,2
P1,1,47,59,2,500,500,fair,0,j,797.75,a,2,2
P1,1,48,37,2,400,600,unfair,0,j,1491.78,a,2,2
P1,1,49,9,2,100,900,unfair,0,j,1131.68,a,2,2
P1,1,50,3,2,100,900,unfair,0,j,1046.76,a,2,2
P1,1,51,92,2,700,300,hyperfair,0,a,1538.29,a,2,2
P1,1,52,104,2,800,200,hyperfair,0,a,1080.68,a,2,2
P1,1,53,5,2,100,900,unfair,0,j,1073.87,a,2,2
P1,1,54,25,2,300,700,unfair,0,j,1451.68,a,2,2
P1,1,55,82,2,600,400,hyperfair,0,j,1606.56,a,2,2
P1,1,56,96,2,700,300,hyperfair,0,a,730.63,a,2,2
P1,1,57,109,2,800,200,hyperfair,0,a,1427.44,a,2,2
P1,1,58,93,2,700,300,hyperfair,0,j,1261.88,a,2,2
P1,1,59,78,2,500,500,fair,0,j,736.17,a,2,2
P1,1,60,27,2,300,700,unfair,0,j,919.96,a,2,2
P1,1,61,31,2,400,600,unfair,0,j,3480.82,a,2,2
P1,1,62,108,2,800,200,hyperfair,0,a,739.38,a,2,2
P1,1,63,41,2,500,500,fair,0,j,730.73,a,2,2
P1,1,64,1,2,100,900,unfair,0,j,880.99,a,2,2
P1,1,65,114,2,900,100,hyperfair,0,a,676.66,a,2,2
P1,1,66,11,2,200,800,unfair,0,j,1020.05,a,2,2
P1,1,67,86,2,600,400,hyperfair,0,j,2168.71,a,2,2
P1,1,68,52,2,500,500,fair,0,j,774.66,a,2,2
P1,1,69,77,2,500,500,fair,0,j,1055.89,a,2,2
P1,1,70,48,2,500,500,fair,0,j,1118.9,a,2,2
P1,1,71,110,2,800,200,hyperfair,0,a,723.71,a,2,2
P1,1,72,2,2,100,900,unfair,0,j,1227.54,a,2,2
P1,1,73,10,2,100,900,unfair,0,j,881.75,a,2,2
P1,1,74,4,2,100,900,unfair,0,j,728.14,a,2,2
P1,1,75,51,2,500,500,fair,0,j,1165.58,a,2,2
P1,1,76,94,2,700,300,hyperfair,0,a,961.73,a,2,2
P1,1,77,28,2,300,700,unfair,0,j,1969.27,a,2,2
P1,1,78,107,2,800,200,hyperfair,0,a,744.66,a,2,2
P1,1,79,81,2,600,400,hyperfair,0,j,1055.31,a,2,2
P1,1,80,105,2,800,200,hyperfair,0,a,664.27,a,2,2
P1,1,81,118,2,900,100,hyperfair,0,a,753.43,a,2,2
P1,1,82,21,2,300,700,unfair,0,j,1526.32,a,2,2
P1,1,83,80,2,500,500,fair,0,j,622.42,a,2,2
P1,1,84,113,2,900,100,hyperfair,0,a,729.83,a,2,2
P1,1,85,39,2,400,600,unfair,0,j,1105.47,a,2,2
P1,1,86,60,2,500,500,fair,0,j,1608.25,a,2,2
P1,1,87,58,2,500,500,fair,0,j,641.12,a,2,2
P1,1,88,62,2,500,500,fair,0,j,623.4,a,2,2
P1,1,89,112,2,900,100,hyperfair,0,a,1673.18,a,2,2
P1,1,90,19,2,200,800,unfair,0,j,1241.66,a,2,2
P1,1,91,98,2,700,300,hyperfair,0,a,1134.21,a,2,2
P1,1,92,14,2,200,800,unfair,0,j,709,a,2,2
P1,1,93,12,2,200,800,unfair,0,j,816.62,a,2,2
P1,1,94,75,2,500,500,fair,0,j,806.32,a,2,2
P1,1,95,95,2,700,300,hyperfair,0,a,777.69,a,2,2
P1,1,96,99,2,700,300,hyperfair,0,a,693.34,a,2,2
P1,1,97,71,2,500,500,fair,0,j,795.73,a,2,2
P1,1,98,30,2,300,700,unfair,0,j,896.73,a,2,2
P1,1,99,91,2,700,300,hyperfair,0,a,1696.85,a,2,2
P1,1,100,72,2,500,500,fair,0,j,2082.63,a,2,2
P1,1,101,79,2,500,500,fair,0,j,1926.69,a,2,2
P1,1,102,36,2,400,600,unfair,0,j,797.26,a,2,2
P1,1,103,16,2,200,800,unfair,0,j,768.97,a,2,2
P1,1,104,23,2,300,700,unfair,0,j,695.69,a,2,2
P1,1,105,43,2,500,500,fair,0,j,734.35,a,2,2
P1,1,106,47,2,500,500,fair,0,j,618.18,a,2,2
P1,1,107,13,2,200,800,unfair,0,j,696,a,2,2
P1,1,108,46,2,500,500,fair,0,j,3072.58,a,2,2
P1,1,109,6,2,100,900,unfair,0,j,730.32,a,2,2
P1,1,110,56,2,500,500,fair,0,j,625.57,a,2,2
P1,1,111,106,2,800,200,hyperfair,0,a,860.74,a,2,2
P1,1,112,26,2,300,700,unfair,0,j,1023.43,a,2,2
P1,1,113,24,2,300,700,unfair,0,j,687,a,2,2
P1,1,114,97,2,700,300,hyperfair,0,j,664.83,a,2,2
P1,1,115,45,2,500,500,fair,0,j,1138.19,a,2,2
P1,1,116,111,2,900,100,hyperfair,0,a,794.11,a,2,2
P1,1,117,119,2,900,100,hyperfair,0,a,642.05,a,2,2
P1,1,118,115,2,900,100,hyperfair,0,a,690.09,a,2,2
P1,1,119,22,2,300,700,unfair,0,j,1015.1,a,2,2
P1,1,120,42,2,500,500,fair,0,j,6212.39,a,2,2
P2,1,1,101,2,800,200,hyperfair,0,a,893.39,a,2,2
P2,1,2,34,2,400,600,unfair,0,a,1038.77,a,2,2
P2,1,3,22,2,300,700,unfair,0,j,839.15,a,2,2
P2,1,4,61,2,500,500,fair,0,a,729.01,a,2,2
P2,1,5,4,2,100,900,unfair,0,j,832.09,a,2,2
P2,1,6,93,2,700,300,hyperfair,0,a,850.87,a,2,2
P2,1,7,19,2,200,800,unfair,0,j,949.47,a,2,2
P2,1,8,76,2,500,500,fair,0,a,658.81,a,2,2
P2,1,9,87,2,600,400,hyperfair,0,a,779.33,a,2,2
P2,1,10,48,2,500,500,fair,0,a,721.24,a,2,2
P2,1,11,92,2,700,300,hyperfair,0,a,665.58,a,2,2
P2,1,12,17,2,200,800,unfair,0,j,1025.91,a,2,2
P2,1,13,55,2,500,500,fair,0,a,572.79,a,2,2
P2,1,14,103,2,800,200,hyperfair,0,a,632.47,a,2,2
P2,1,15,9,2,100,900,unfair,0,j,916.05,a,2,2
P2,1,16,116,2,900,100,hyperfair,0,a,692.2,a,2,2
P2,1,17,113,2,900,100,hyperfair,0,a,670.81,a,2,2
P2,1,18,3,2,100,900,unfair,0,j,968.8,a,2,2
P2,1,19,64,2,500,500,fair,0,a,823.51,a,2,2
P2,1,20,111,2,900,100,hyperfair,0,a,633.62,a,2,2
P2,1,21,46,2,500,500,fair,0,a,644.52,a,2,2
P2,1,22,71,2,500,500,fair,0,a,546.92,a,2,2
P2,1,23,24,2,300,700,unfair,0,j,897.35,a,2,2
P2,1,24,42,2,500,500,fair,0,a,706.1,a,2,2
P2,1,25,67,2,500,500,fair,0,a,558.32,a,2,2
P2,1,26,29,2,300,700,unfair,0,j,1005.23,a,2,2
P2,1,27,66,2,500,500,fair,0,a,616.32,a,2,2
P2,1,28,26,2,300,700,unfair,0,j,708.59,a,2,2
P2,1,29,75,2,500,500,fair,0,a,764,a,2,2
P2,1,30,120,2,900,100,hyperfair,0,a,637.9,a,2,2
P2,1,31,94,2,700,300,hyperfair,0,a,662.86,a,2,2
P2,1,32,100,2,700,300,hyperfair,0,a,532.18,a,2,2
P2,1,33,112,2,900,100,hyperfair,0,a,625.94,a,2,2
P2,1,34,56,2,500,500,fair,0,a,574.35,a,2,2
P2,1,35,118,2,900,100,hyperfair,0,a,568.37,a,2,2
P2,1,36,1,2,100,900,unfair,0,j,1060.25,a,2,2
P2,1,37,114,2,900,100,hyperfair,0,a,621.17,a,2,2
P2,1,38,28,2,300,700,unfair,0,j,905.65,a,2,2
P2,1,39,73,2,500,500,fair,0,a,616.15,a,2,2
P2,1,40,98,2,700,300,hyperfair,0,a,739.95,a,2,2
P2,1,41,81,2,600,400,hyperfair,0,a,618.49,a,2,2
P2,1,42,89,2,600,400,hyperfair,0,a,666.61,a,2,2
P2,1,43,60,2,500,500,fair,0,a,802.21,a,2,2
P2,1,44,36,2,400,600,unfair,0,a,1030.97,a,2,2
P2,1,45,57,2,500,500,fair,0,a,627.98,a,2,2
P2,1,46,79,2,500,500,fair,0,a,739.1,a,2,2
P2,1,47,65,2,500,500,fair,0,a,540.7,a,2,2
P2,1,48,40,2,400,600,unfair,0,a,826.65,a,2,2
P2,1,49,32,2,400,600,unfair,0,a,674.4,a,2,2
P2,1,50,13,2,200,800,unfair,0,j,891.48,a,2,2
P2,1,51,14,2,200,800,unfair,0,j,721.65,a,2,2
P2,1,52,80,2,500,500,fair,0,a,521.42,a,2,2
P2,1,53,5,2,100,900,unfair,0,j,3831.75,a,2,2
P2,1,54,110,2,800,200,hyperfair,0,a,675.66,a,2,2
P2,1,55,10,2,100,900,unfair,0,j,1612.77,a,2,2
P2,1,56,2,2,100,900,unfair,0,j,1062.93,a,2,2
P2,1,57,70,2,500,500,fair,0,a,639.48,a,2,2
P2,1,58,77,2,500,500,fair,0,a,638.95,a,2,2
P2,1,59,7,2,100,900,unfair,0,j,793.8,a,2,2
P2,1,60,115,2,900,100,hyperfair,0,a,1037.33,a,2,2
P2,1,61,53,2,500,500,fair,0,a,845.31,a,2,2
P2,1,62,82,2,600,400,hyperfair,0,a,816.26,a,2,2
P2,1,63,8,2,100,900,unfair,0,j,771.84,a,2,2
P2,1,64,84,2,600,400,hyperfair,0,a,712.73,a,2,2
P2,1,65,27,2,300,700,unfair,0,j,1216.15,a,2,2
P2,1,66,108,2,800,200,hyperfair,0,a,741.17,a,2,2
P2,1,67,99,2,700,300,hyperfair,0,a,699.52,a,2,2
P2,1,68,95,2,700,300,hyperfair,0,a,759.72,a,2,2
P2,1,69,54,2,500,500,fair,0,a,621.28,a,2,2
P2,1,70,49,2,500,500,fair,0,a,686.11,a,2,2
P2,1,71,35,2,400,600,unfair,0,a,1287.18,a,2,2
P2,1,72,38,2,400,600,unfair,0,a,733.44,a,2,2
P2,1,73,16,2,200,800,unfair,0,j,1444.06,a,2,2
P2,1,74,62,2,500,500,fair,0,a,670.78,a,2,2
P2,1,75,97,2,700,300,hyperfair,0,a,840.29,a,2,2
P2,1,76,15,2,200,800,unfair,0,j,954.53,a,2,2
P2,1,77,12,2,200,800,unfair,0,j,908.25,a,2,2
P2,1,78,25,2,300,700,unfair,0,j,824.74,a,2,2
P2,1,79,59,2,500,500,fair,0,a,794.07,a,2,2
P2,1,80,44,2,500,500,fair,0,a,787.28,a,2,2
P2,1,81,117,2,900,100,hyperfair,0,a,774.86,a,2,2
P2,1,82,74,2,500,500,fair,0,a,620.51,a,2,2
P2,1,83,11,2,200,800,unfair,0,j,773.33,a,2,2
P2,1,84,45,2,500,500,fair,0,a,793.77,a,2,2
P2,1,85,72,2,500,500,fair,0,a,705.83,a,2,2
P2,1,86,23,2,300,700,unfair,0,j,889.77,a,2,2
P2,1,87,106,2,800,200,hyperfair,0,a,650.46,a,2,2
P2,1,88,104,2,800,200,hyperfair,0,a,599.77,a,2,2
P2,1,89,90,2,600,400,hyperfair,0,a,772.73,a,2,2
P2,1,90,18,2,200,800,unfair,0,j,840.82,a,2,2
P2,1,91,68,2,500,500,fair,0,a,628.69,a,2,2
P2,1,92,52,2,500,500,fair,0,a,708.56,a,2,2
P2,1,93,43,2,500,500,fair,0,a,495.37,a,2,2
P2,1,94,107,2,800,200,hyperfair,0,a,3295.6,a,2,2
P2,1,95,105,2,800,200,hyperfair,0,a,643.81,a,2,2
P2,1,96,102,2,800,200,hyperfair,0,a,676.78,a,2,2
P2,1,97,30,2,300,700,unfair,0,j,1261.18,a,2,2
P2,1,98,88,2,600,400,hyperfair,0,a,684.55,a,2,2
P2,1,99,51,2,500,500,fair,0,a,726.79,a,2,2
P2,1,100,21,2,300,700,unfair,0,j,780.67,a,2,2
P2,1,101,83,2,600,400,hyperfair,0,a,545.94,a,2,2
P2,1,102,20,2,200,800,unfair,0,j,848.72,a,2,2
P2,1,103,37,2,400,600,unfair,0,a,1460.28,a,2,2
P2,1,104,85,2,600,400,hyperfair,0,a,701.8,a,2,2
P2,1,105,86,2,600,400,hyperfair,0,a,667.3,a,2,2
P2,1,106,47,2,500,500,fair,0,a,709.25,a,2,2
P2,1,107,109,2,800,200,hyperfair,0,a,604.55,a,2,2
P2,1,108,39,2,400,600,unfair,0,j,1096.87,a,2,2
P2,1,109,96,2,700,300,hyperfair,0,a,785.51,a,2,2
P2,1,110,78,2,500,500,fair,0,a,856.62,a,2,2
P2,1,111,91,2,700,300,hyperfair,0,a,681.54,a,2,2
P2,1,112,58,2,500,500,fair,0,a,643.57,a,2,2
P2,1,113,33,2,400,600,unfair,0,a,1005.44,a,2,2
P2,1,114,31,2,400,600,unfair,0,a,734.17,a,2,2
P2,1,115,119,2,900,100,hyperfair,0,a,597.93,a,2,2
P2,1,116,50,2,500,500,fair,0,a,609.28,a,2,2
P2,1,117,6,2,100,900,unfair,0,j,1357.22,a,2,2
P2,1,118,63,2,500,500,fair,0,a,716.72,a,2,2
P2,1,119,41,2,500,500,fair,0,a,648.09,a,2,2
P2,1,120,69,2,500,500,fair,0,a,503.69,a,2,2
P3,1,1,83,2,600,400,hyperfair,0,a,2423.99,a,2,2
P3,1,2,35,2,400,600,unfair,0,a,2155.56,a,2,2
P3,1,3,69,2,500,500,fair,0,a,1498.7,a,2,2
P3,1,4,100,2,700,300,hyperfair,0,a,1555.11,a,2,2
P3,1,5,93,2,700,300,hyperfair,0,a,1357.23,a,2,2
P3,1,6,41,2,500,500,fair,0,a,1724.46,a,2,2
P3,1,7,36,2,400,600,unfair,0,j,2203.78,a,2,2
P3,1,8,64,2,500,500,fair,0,a,1016.93,a,2,2
P3,1,9,20,2,200,800,unfair,0,j,1365.61,a,2,2
P3,1,10,90,2,600,400,hyperfair,0,a,2019.15,a,2,2
P3,1,11,55,2,500,500,fair,0,a,1928.06,a,2,2
P3,1,12,63,2,500,500,fair,0,a,1890.41,a,2,2
P3,1,13,86,2,600,400,hyperfair,0,a,1212.41,a,2,2
P3,1,14,26,2,300,700,unfair,0,j,1246.97,a,2,2
P3,1,15,108,2,800,200,hyperfair,0,a,1072.29,a,2,2
P3,1,16,112,2,900,100,hyperfair,0,a,1255.67,a,2,2
P3,1,17,80,2,500,500,fair,0,a,1993.34,a,2,2
P3,1,18,15,2,200,800,unfair,0,j,1149.78,a,2,2
P3,1,19,84,2,600,400,hyperfair,0,a,947.34,a,2,2
P3,1,20,27,2,300,700,unfair,0,j,2018.75,a,2,2
P3,1,21,46,2,500,500,fair,0,a,1606.35,a,2,2
P3,1,22,43,2,500,500,fair,0,a,911,a,2,2
P3,1,23,16,2,200,800,unfair,0,j,1136.28,a,2,2
P3,1,24,17,2,200,800,unfair,0,j,1707.93,a,2,2
P3,1,25,2,2,100,900,unfair,0,j,1483.89,a,2,2
P3,1,26,92,2,700,300,hyperfair,0,a,1669.15,a,2,2
P3,1,27,104,2,800,200,hyperfair,0,a,1223.99,a,2,2
P3,1,28,59,2,500,500,fair,0,a,892.23,a,2,2
P3,1,29,74,2,500,500,fair,0,a,850.13,a,2,2
P3,1,30,25,2,300,700,unfair,0,j,1156.99,a,2,2
P3,1,31,47,2,500,500,fair,0,a,843.7,a,2,2
P3,1,32,37,2,400,600,unfair,0,a,2127.65,a,2,2
P3,1,33,23,2,300,700,unfair,0,j,1214.59,a,2,2
P3,1,34,48,2,500,500,fair,0,a,899.45,a,2,2
P3,1,35,8,2,100,900,unfair,0,j,1202.77,a,2,2
P3,1,36,117,2,900,100,hyperfair,0,a,1016.93,a,2,2
P3,1,37,49,2,500,500,fair,0,a,868.02,a,2,2
P3,1,38,111,2,900,100,hyperfair,0,a,918.43,a,2,2
P3,1,39,58,2,500,500,fair,0,a,869.14,a,2,2
P3,1,40,29,2,300,700,unfair,0,j,2168.47,a,2,2
P3,1,41,31,2,400,600,unfair,0,a,1782.95,a,2,2
P3,1,42,119,2,900,100,hyperfair,0,a,818.93,a,2,2
P3,1,43,19,2,200,800,unfair,0,j,1127.28,a,2,2
P3,1,44,42,2,500,500,fair,0,a,783.48,a,2,2
P3,1,45,54,2,500,500,fair,0,a,824.73,a,2,2
P3,1,46,66,2,500,500,fair,0,a,816.01,a,2,2
P3,1,47,85,2,600,400,hyperfair,0,a,2227.79,a,2,2
P3,1,48,109,2,800,200,hyperfair,0,a,813.92,a,2,2
P3,1,49,40,2,400,600,unfair,0,a,1394.27,a,2,2
P3,1,50,113,2,900,100,hyperfair,0,a,799.63,a,2,2
P3,1,51,91,2,700,300,hyperfair,0,a,1571.65,a,2,2
P3,1,52,105,2,800,200,hyperfair,0,a,841.08,a,2,2
P3,1,53,44,2,500,500,fair,0,a,812.41,a,2,2
P3,1,54,50,2,500,500,fair,0,a,709.47,a,2,2
P3,1,55,10,2,100,900,unfair,0,j,1197.67,a,2,2
P3,1,56,82,2,600,400,hyperfair,0,a,1186.98,a,2,2
P3,1,57,65,2,500,500,fair,0,a,728.86,a,2,2
P3,1,58,62,2,500,500,fair,0,a,1572.26,a,2,2
P3,1,59,68,2,500,500,fair,0,a,1102.65,a,2,2
P3,1,60,107,2,800,200,hyperfair,0,a,966,a,2,2
P3,1,61,38,2,400,600,unfair,0,a,1759.03,a,2,2
P3,1,62,101,2,800,200,hyperfair,0,a,1037.76,a,2,2
P3,1,63,34,2,400,600,unfair,0,j,2152.98,a,2,2
P3,1,64,11,2,200,800,unfair,0,j,1479.91,a,2,2
P3,1,65,53,2,500,500,fair,0,a,1008.96,a,2,2
P3,1,66,3,2,100,900,unfair,0,j,1501.98,a,2,2
P3,1,67,81,2,600,400,hyperfair,0,a,727.38,a,2,2
P3,1,68,14,2,200,800,unfair,0,j,2303.58,a,2,2
P3,1,69,6,2,100,900,unfair,0,j,1113.25,a,2,2
P3,1,70,39,2,400,600,unfair,0,a,1216.53,a,2,2
P3,1,71,28,2,300,700,unfair,0,j,1092.2,a,2,2
P3,1,72,120,2,900,100,hyperfair,0,a,893.74,a,2,2
P3,1,73,75,2,500,500,fair,0,a,863.04,a,2,2
P3,1,74,57,2,500,500,fair,0,a,662.2,a,2,2
P3,1,75,13,2,200,800,unfair,0,j,975,a,2,2
P3,1,76,9,2,100,900,unfair,0,j,1052.18,a,2,2
P3,1,77,106,2,800,200,hyperfair,0,a,840.47,a,2,2
P3,1,78,98,2,700,300,hyperfair,0,a,1258.1,a,2,2
P3,1,79,61,2,500,500,fair,0,a,827.72,a,2,2
P3,1,80,72,2,500,500,fair,0,a,995.33,a,2,2
P3,1,81,45,2,500,500,fair,0,a,773.94,a,2,2
P3,1,82,12,2,200,800,unfair,0,j,1112.94,a,2,2
P3,1,83,103,2,800,200,hyperfair,0,a,832.04,a,2,2
P3,1,84,60,2,500,500,fair,0,a,1123.2,a,2,2
P3,1,85,118,2,900,100,hyperfair,0,a,907,a,2,2
P3,1,86,95,2,700,300,hyperfair,0,a,907.21,a,2,2
P3,1,87,33,2,400,600,unfair,0,j,939.93,a,2,2
P3,1,88,32,2,400,600,unfair,0,a,1951.48,a,2,2
P3,1,89,89,2,600,400,hyperfair,0,a,1091.81,a,2,2
P3,1,90,88,2,600,400,hyperfair,0,a,801.73,a,2,2
P3,1,91,18,2,200,800,unfair,0,j,1070.71,a,2,2
P3,1,92,116,2,900,100,hyperfair,0,a,1224.05,a,2,2
P3,1,93,24,2,300,700,unfair,0,j,1419.11,a,2,2
P3,1,94,70,2,500,500,fair,0,a,808.28,a,2,2
P3,1,95,78,2,500,500,fair,0,a,897.35,a,2,2
P3,1,96,77,2,500,500,fair,0,a,791.41,a,2,2
P3,1,97,79,2,500,500,fair,0,a,623.67,a,2,2
P3,1,98,21,2,300,700,unfair,0,a,2328.8,a,2,2
P3,1,99,51,2,500,500,fair,0,a,992.15,a,2,2
P3,1,100,102,2,800,200,hyperfair,0,a,940.27,a,2,2
P3,1,101,76,2,500,500,fair,0,a,923.04,a,2,2
P3,1,102,5,2,100,900,unfair,0,j,1019.22,a,2,2
P3,1,103,56,2,500,500,fair,0,a,759.4,a,2,2
P3,1,104,67,2,500,500,fair,0,a,994.28,a,2,2
P3,1,105,22,2,300,700,unfair,0,j,1373.5,a,2,2
P3,1,106,99,2,700,300,hyperfair,0,a,955.6,a,2,2
P3,1,107,1,2,100,900,unfair,0,j,1175.9,a,2,2
P3,1,108,115,2,900,100,hyperfair,0,a,877.64,a,2,2
P3,1,109,7,2,100,900,unfair,0,j,1230.97,a,2,2
P3,1,110,110,2,800,200,hyperfair,0,a,1043.15,a,2,2
P3,1,111,73,2,500,500,fair,0,a,2206.29,a,2,2
P3,1,112,94,2,700,300,hyperfair,0,a,1593.42,a,2,2
P3,1,113,97,2,700,300,hyperfair,0,a,643.82,a,2,2
P3,1,114,52,2,500,500,fair,0,a,1037.71,a,2,2
P3,1,115,114,2,900,100,hyperfair,0,a,3064.57,a,2,2
P3,1,116,96,2,700,300,hyperfair,0,a,1090.08,a,2,2
P3,1,117,30,2,300,700,unfair,0,j,1083.45,a,2,2
P3,1,118,87,2,600,400,hyperfair,0,a,722.84,a,2,2
P3,1,119,4,2,100,900,unfair,0,j,1242.62,a,2,2
P3,1,120,71,2,500,500,fair,0,a,780.16,a,2,2
P4,1,1,16,2,200,800,unfair,0,j,3001.28,a,2,2
P4,1,2,20,2,200,800,unfair,0,j,2522.52,a,2,2
P4,1,3,1,2,100,900,unfair,0,j,2489,a,2,2
P4,1,4,78,2,500,500,fair,0,a,1769.21,a,2,2
P4,1,5,77,2,500,500,fair,0,a,2877.38,a,2,2
P4,1,6,75,2,500,500,fair,0,a,1729.9,a,2,2
P4,1,7,65,2,500,500,fair,0,a,1254.38,a,2,2
P4,1,8,30,2,300,700,unfair,0,a,3730.76,a,2,2
P4,1,9,8,2,100,900,unfair,0,j,2097.98,a,2,2
P4,1,10,57,2,500,500,fair,0,a,2018.41,a,2,2
P4,1,11,44,2,500,500,fair,0,a,1820.28,a,2,2
P4,1,12,103,2,800,200,hyperfair,0,a,2103.12,a,2,2
P4,1,13,79,2,500,500,fair,0,a,1223.23,a,2,2
P4,1,14,91,2,700,300,hyperfair,0,a,3161.95,a,2,2
P4,1,15,54,2,500,500,fair,0,a,1233.64,a,2,2
P4,1,16,119,2,900,100,hyperfair,0,a,1202.29,a,2,2
P4,1,17,109,2,800,200,hyperfair,0,a,1687.93,a,2,2
P4,1,18,89,2,600,400,hyperfair,0,a,1433.1,a,2,2
P4,1,19,120,2,900,100,hyperfair,0,a,2371.43,a,2,2
P4,1,20,113,2,900,100,hyperfair,0,a,1389.81,a,2,2
P4,1,21,88,2,600,400,hyperfair,0,a,1691.99,a,2,2
P4,1,22,98,2,700,300,hyperfair,0,a,1277.23,a,2,2
